Rv0239	32.3193609208
Rv0238	3.06612829583
Rv1322	1.06002408426
Rv1323	19.9515454102
Rv1324	30.7816767632
Rv1321	8.92083013652
Rv0231	2.57487679083
Rv0233	7.75554344131
Rv0232	4.85754626322
Rv2929	5.3807867771
Rv0237	4.30555236967
Rv2375	2.30953722669
Rv2928	3.46409569105
Rv3170	1.39866476496
Rv1254	2.1808314783
Rv1328	4.07699472828
Rv1524	2.1859446282
Rv1525	4.13026793933
Rv0309	16.9000587742
Rv0308	11.5398525076
Rv1520	4.67872699258
Rv1253	2.04106352356
Rv0306	0.467611220477
Rv0301	3.44528612169
Rv0300	24.1359329954
Rv0303	2.30372341365
Rv0302	3.14429084908
Rv0125	4.60701501411
Rv0124	0.142978869419
Rv0127	4.89663405319
Rv0126	2.43365086158
Rv2813	0
Rv2812	0.0742292711
Rv0123	2.84209355924
Rv0122	1.70525613554
Rv0128	2.01390968511
Rv3780	11.1223422572
Rv3781	2.93002191052
Rv3782	9.72655213708
Rv3783	3.22959040081
Rv3784	0.320170539734
Rv3785	2.33936349629
Rv3788	1.72518009039
Rv3789	0.573090646465
Rv3259	1.24807927184
Rv3254	1.50704672882
Rv3331	3.53716259415
Rv3330	2.14850129375
Rv3332	3.27124721744
Rv3334	2.37702370409
Rv3337	18.6959688228
Rv3338	2.27367484739
Rv1898	3.73532296357
Rv1895	1.1782127892
Rv1892	1.00889752071
Rv1893	0.959532504403
Rv1891	5.91043731828
Rvnt08	13.0736303725
Rvnt01	107.454496212
Rvnt02	31.9577631328
Rvnt03	170.913801943
Rvnt05	0
Rvnt06	111.852170965
Rvnt07	90.2617768183
Rv1250	0.781861735905
Rv1523	0.300831379616
Rv1521	4.53955869016
Rv2318	0.553799773721
Rv2408	0
Rv2316	0
Rv2317	0.507713800873
Rv2310	0
Rv2311	0
Rv2312	0.388806851226
Rv1259	1.86142901855
Rv1629	1.54147447281
Rv3004	2.16604526882
Rv1529	1.37146407556
Rv3169	2.51237024952
Rv2811	0.516064356809
Rv2260	4.44709316608
Rv2263	1.97544887055
Rv2265	0.170201860016
Rv2266	2.4398688098
Rv1799	9.85655902429
Rv1798	10.2191259243
Rv2443	1.55997216648
Rv2601A	3.27979577289
Rv1791	22.3869523435
Rv1790	2.0878040899
Rv1793	90.5947344122
Rv1795	23.2573914237
Rv1794	10.319761447
Rv1797	40.4639576119
Rv1796	10.7148706525
Rv2046	2.39151775107
Rv1062	1.34244979321
Rv1061	0.605962010312
Rv1060	5.30684361843
Rv1066	40.2469228682
Rv1065	41.761702674
Rv1669	0.577840016464
Rv1665	0.49287956164
Rv1664	2.19249877193
Rv1661	2.81964191106
Rv1660	1.28148686026
Rv1663	1.52583484453
Rv1662	3.65452562825
Rv1084	1.13852496069
Rv1087	1.77115617725
Rv1086	5.83999732375
Rv1083	2.75234323631
Rv1082	5.07244781196
Rv1089	0
Rv1088	0
Rv0919	0.20917808596
Rv0938	6.56262972625
Rv0939	10.6535891763
Rv0936	14.6771364182
Rv0934	5.30389274898
Rv0935	29.3384618595
Rv0933	5.16644670142
Rv0930	1.24241843713
Rv1409	7.18472326653
Rv1408	8.39109800412
Rv1401	4.34339879485
Rv2684	1.4605141766
Rv1402	2.23321799957
Rv1404	4.77377374597
Rv1407	1.98056454296
Rv1406	0.446008712068
Rv1339	4.96829802219
Rv1338	3.46491308032
Rv1337	9.70563141226
Rv1336	2.90824321365
Rv1335	2.97762399943
Rv1334	3.80323792654
Rv1333	6.97934619499
Rv1332	7.65285680341
Rv1331	90.5295322843
Rv0688	2.48613298887
Rv0681	3.36812172308
Rv0682	67.3956132571
Rv0683	25.3684061696
Rv0684	50.8784703142
